client_id	path	sentence	up_votes	down_votes	age	gender	accents	variant	locale	segment
9698b39cb85f238f1346eea2dba721e4e8fb440bd4d14b632aef84108f02f47d028463a7076a9eb0333b72fab260a9357f045de63eaaa3c7374ce6a692e081ba	common_voice_sat_29792141.mp3	ᱩᱱᱤᱭᱟᱜ ᱧᱩᱛᱩᱢ ᱫᱚ ᱠᱮᱢᱚᱱᱴᱮᱲ ᱠᱟᱱᱟ᱾	4	0			Western Odisha, India		sat	
9698b39cb85f238f1346eea2dba721e4e8fb440bd4d14b632aef84108f02f47d028463a7076a9eb0333b72fab260a9357f045de63eaaa3c7374ce6a692e081ba	common_voice_sat_29792142.mp3	ᱩᱱᱤᱭᱟᱜ ᱧᱩᱛᱩᱢ ᱫᱚ ᱠᱮᱭᱴᱮᱱ ᱠᱟᱱᱟ᱾	4	0			Western Odisha, India		sat	
9698b39cb85f238f1346eea2dba721e4e8fb440bd4d14b632aef84108f02f47d028463a7076a9eb0333b72fab260a9357f045de63eaaa3c7374ce6a692e081ba	common_voice_sat_29792143.mp3	ᱯᱟᱹᱭᱤᱯ ᱠᱚ ᱨᱮᱭᱟᱜ ᱠᱟᱹᱢᱤ ᱠᱷᱟᱹᱛᱤᱨ ᱛᱮ ᱰᱟᱦᱟᱨ ᱫᱚ ᱠᱚ ᱵᱚᱸᱫ ᱛᱷᱟᱲ ᱠᱟᱫᱼᱟ ᱾	4	0			Western Odisha, India		sat	
9698b39cb85f238f1346eea2dba721e4e8fb440bd4d14b632aef84108f02f47d028463a7076a9eb0333b72fab260a9357f045de63eaaa3c7374ce6a692e081ba	common_voice_sat_29792144.mp3	ᱩᱱᱤᱭᱟᱜ ᱧᱩᱛᱩᱢ ᱫᱚ ᱠᱮᱭᱟᱰᱭᱤᱱ ᱠᱟᱱᱟ᱾	4	0			Western Odisha, India		sat	
9698b39cb85f238f1346eea2dba721e4e8fb440bd4d14b632aef84108f02f47d028463a7076a9eb0333b72fab260a9357f045de63eaaa3c7374ce6a692e081ba	common_voice_sat_29792145.mp3	ᱩᱱᱤᱭᱟᱜ ᱧᱩᱛᱩᱢ ᱫᱚ ᱠᱮᱣᱱᱴᱮ ᱠᱟᱱᱟ᱾	4	0			Western Odisha, India		sat	
9698b39cb85f238f1346eea2dba721e4e8fb440bd4d14b632aef84108f02f47d028463a7076a9eb0333b72fab260a9357f045de63eaaa3c7374ce6a692e081ba	common_voice_sat_29792204.mp3	ᱩᱱᱤᱭᱟᱜ ᱧᱩᱛᱩᱢ ᱫᱚ ᱠᱮᱥᱦᱩᱱᱟ ᱠᱟᱱᱟ᱾	6	0			Western Odisha, India		sat	
9698b39cb85f238f1346eea2dba721e4e8fb440bd4d14b632aef84108f02f47d028463a7076a9eb0333b72fab260a9357f045de63eaaa3c7374ce6a692e081ba	common_voice_sat_29792205.mp3	ᱤᱧᱟᱜ ᱠᱷᱟᱛᱟ ᱨᱮ ᱯᱮ ᱜᱮᱞ ᱴᱟᱠᱟ ᱢᱮᱱᱟᱜᱼᱟ᱾	4	0			Western Odisha, India		sat	
9698b39cb85f238f1346eea2dba721e4e8fb440bd4d14b632aef84108f02f47d028463a7076a9eb0333b72fab260a9357f045de63eaaa3c7374ce6a692e081ba	common_voice_sat_29792206.mp3	ᱤᱧ ᱴᱷᱮᱱ ᱢᱤᱫᱥᱟᱭ ᱢᱤᱫ ᱴᱟᱠᱟ ᱢᱮᱱᱟᱜᱼᱟ᱾	4	0			Western Odisha, India		sat	
9698b39cb85f238f1346eea2dba721e4e8fb440bd4d14b632aef84108f02f47d028463a7076a9eb0333b72fab260a9357f045de63eaaa3c7374ce6a692e081ba	common_voice_sat_29792209.mp3	ᱩᱱᱤᱭᱟᱜ ᱧᱩᱛᱩᱢ ᱫᱚ ᱠᱤᱭᱞᱟᱦ ᱠᱟᱱᱟ᱾	4	0			Western Odisha, India		sat	
9698b39cb85f238f1346eea2dba721e4e8fb440bd4d14b632aef84108f02f47d028463a7076a9eb0333b72fab260a9357f045de63eaaa3c7374ce6a692e081ba	common_voice_sat_29792211.mp3	ᱥᱮᱸᱫᱽᱨᱟ ᱯᱟᱹᱨᱥᱤ	4	0			Western Odisha, India		sat	
9698b39cb85f238f1346eea2dba721e4e8fb440bd4d14b632aef84108f02f47d028463a7076a9eb0333b72fab260a9357f045de63eaaa3c7374ce6a692e081ba	common_voice_sat_29792269.mp3	ᱩᱱᱤᱭᱟᱜ ᱧᱩᱛᱩᱢ ᱫᱚ ᱠᱤᱰᱮᱱ ᱠᱟᱱᱟ᱾	4	0			Western Odisha, India		sat	
9698b39cb85f238f1346eea2dba721e4e8fb440bd4d14b632aef84108f02f47d028463a7076a9eb0333b72fab260a9357f045de63eaaa3c7374ce6a692e081ba	common_voice_sat_29792270.mp3	ᱩᱱᱤᱭᱟᱜ ᱧᱩᱛᱩᱢ ᱫᱚ ᱠᱮᱢᱟᱨᱤᱭᱟ ᱠᱟᱱᱟ᱾	2	0			Western Odisha, India		sat	
9698b39cb85f238f1346eea2dba721e4e8fb440bd4d14b632aef84108f02f47d028463a7076a9eb0333b72fab260a9357f045de63eaaa3c7374ce6a692e081ba	common_voice_sat_29792271.mp3	ᱩᱱᱤᱭᱟᱜ ᱧᱩᱛᱩᱢ ᱫᱚ ᱠᱞᱟᱹᱭᱤᱱᱮ ᱠᱟᱱᱟ᱾	4	0			Western Odisha, India		sat	
9698b39cb85f238f1346eea2dba721e4e8fb440bd4d14b632aef84108f02f47d028463a7076a9eb0333b72fab260a9357f045de63eaaa3c7374ce6a692e081ba	common_voice_sat_29792272.mp3	ᱠᱤᱥᱟᱹᱬ ᱫᱤᱥᱚᱢ ᱠᱷᱚᱱ ᱟᱫᱷᱟᱜ ᱦᱩᱭ ᱫᱟᱲᱮᱭᱟᱜ-ᱟ ᱾	2	0			Western Odisha, India		sat	
9698b39cb85f238f1346eea2dba721e4e8fb440bd4d14b632aef84108f02f47d028463a7076a9eb0333b72fab260a9357f045de63eaaa3c7374ce6a692e081ba	common_voice_sat_29792273.mp3	ᱤᱧᱟᱜ ᱧᱩᱛᱩᱢ ᱫᱚ ᱪᱮᱫ ᱠᱟᱱᱟ?	4	0			Western Odisha, India		sat	
9698b39cb85f238f1346eea2dba721e4e8fb440bd4d14b632aef84108f02f47d028463a7076a9eb0333b72fab260a9357f045de63eaaa3c7374ce6a692e081ba	common_voice_sat_29800893.mp3	ᱟᱡ ᱵᱟᱵᱟ ᱛᱩᱨᱩᱭ ᱜᱮᱞ ᱴᱟᱠᱟ ᱮᱢᱟ ᱫᱮᱭᱟᱭ᱾	2	0	twenties	male	Western Odisha, India		sat	
9698b39cb85f238f1346eea2dba721e4e8fb440bd4d14b632aef84108f02f47d028463a7076a9eb0333b72fab260a9357f045de63eaaa3c7374ce6a692e081ba	common_voice_sat_29800896.mp3	ᱩᱱᱤᱭᱟᱜ ᱧᱩᱛᱩᱢ ᱫᱚ ᱠᱮᱞᱶᱭ ᱠᱟᱱᱟ᱾	2	0	twenties	male	Western Odisha, India		sat	
9698b39cb85f238f1346eea2dba721e4e8fb440bd4d14b632aef84108f02f47d028463a7076a9eb0333b72fab260a9357f045de63eaaa3c7374ce6a692e081ba	common_voice_sat_29800903.mp3	ᱩᱱᱤᱭᱟᱜ ᱧᱩᱛᱩᱢ ᱫᱚ ᱠᱟᱭᱞᱟᱼᱞᱤᱞᱟᱹᱭ ᱠᱟᱱᱟ᱾	4	0	twenties	male	Western Odisha, India		sat	
9698b39cb85f238f1346eea2dba721e4e8fb440bd4d14b632aef84108f02f47d028463a7076a9eb0333b72fab260a9357f045de63eaaa3c7374ce6a692e081ba	common_voice_sat_29800906.mp3	ᱩᱱᱤᱭᱟᱜ ᱧᱩᱛᱩᱢ ᱫᱚ ᱠᱮᱣᱱᱰᱨᱮᱭᱟ ᱠᱟᱱᱟ᱾	4	0	twenties	male	Western Odisha, India		sat	
9698b39cb85f238f1346eea2dba721e4e8fb440bd4d14b632aef84108f02f47d028463a7076a9eb0333b72fab260a9357f045de63eaaa3c7374ce6a692e081ba	common_voice_sat_29800907.mp3	ᱩᱱᱤᱭᱟᱜ ᱧᱩᱛᱩᱢ ᱫᱚ ᱠᱟᱭᱡᱟᱦ ᱠᱟᱱᱟ᱾	4	2	twenties	male	Western Odisha, India		sat	
9698b39cb85f238f1346eea2dba721e4e8fb440bd4d14b632aef84108f02f47d028463a7076a9eb0333b72fab260a9357f045de63eaaa3c7374ce6a692e081ba	common_voice_sat_29800940.mp3	ᱩᱱᱤᱭᱟᱜ ᱧᱩᱛᱩᱢ ᱫᱚ ᱠᱟᱭᱥᱮᱭ ᱠᱟᱱᱟ᱾	4	0	twenties	male	Western Odisha, India		sat	
9698b39cb85f238f1346eea2dba721e4e8fb440bd4d14b632aef84108f02f47d028463a7076a9eb0333b72fab260a9357f045de63eaaa3c7374ce6a692e081ba	common_voice_sat_29800941.mp3	ᱟᱡ ᱵᱟᱵᱟ ᱢᱤᱫᱥᱟᱭ ᱮᱭᱟᱭᱜᱮᱞ ᱟᱨᱮ ᱴᱟᱠᱟ ᱮᱢᱟ ᱫᱮᱭᱟᱭ᱾	4	0	twenties	male	Western Odisha, India		sat	
9698b39cb85f238f1346eea2dba721e4e8fb440bd4d14b632aef84108f02f47d028463a7076a9eb0333b72fab260a9357f045de63eaaa3c7374ce6a692e081ba	common_voice_sat_29800942.mp3	ᱩᱱᱤᱭᱟᱜ ᱧᱩᱛᱩᱢ ᱫᱚ ᱠᱮᱭᱥᱪᱷᱟ ᱠᱟᱱᱟ᱾	4	0	twenties	male	Western Odisha, India		sat	
9698b39cb85f238f1346eea2dba721e4e8fb440bd4d14b632aef84108f02f47d028463a7076a9eb0333b72fab260a9357f045de63eaaa3c7374ce6a692e081ba	common_voice_sat_29800943.mp3	ᱩᱱᱤᱭᱟᱜ ᱧᱩᱛᱩᱢ ᱫᱚ ᱠᱷᱤᱱᱜ ᱠᱟᱱᱟ᱾	4	0	twenties	male	Western Odisha, India		sat	
9698b39cb85f238f1346eea2dba721e4e8fb440bd4d14b632aef84108f02f47d028463a7076a9eb0333b72fab260a9357f045de63eaaa3c7374ce6a692e081ba	common_voice_sat_29800944.mp3	ᱩᱱᱤᱭᱟᱜ ᱧᱩᱛᱩᱢ ᱫᱚ ᱠᱷᱟᱞᱤᱞᱟ ᱠᱟᱱᱟ᱾	2	0	twenties	male	Western Odisha, India		sat	
9698b39cb85f238f1346eea2dba721e4e8fb440bd4d14b632aef84108f02f47d028463a7076a9eb0333b72fab260a9357f045de63eaaa3c7374ce6a692e081ba	common_voice_sat_29800975.mp3	ᱩᱱᱤᱭᱟᱜ ᱧᱩᱛᱩᱢ ᱫᱚ ᱠᱤᱣᱮᱥ ᱠᱟᱱᱟ᱾	4	0	twenties	male	Western Odisha, India		sat	
9698b39cb85f238f1346eea2dba721e4e8fb440bd4d14b632aef84108f02f47d028463a7076a9eb0333b72fab260a9357f045de63eaaa3c7374ce6a692e081ba	common_voice_sat_29800976.mp3	ᱩᱱᱤᱭᱟᱜ ᱧᱩᱛᱩᱢ ᱫᱚ ᱠᱤᱥᱦᱟᱱᱤ ᱠᱟᱱᱟ᱾	4	0	twenties	male	Western Odisha, India		sat	
9698b39cb85f238f1346eea2dba721e4e8fb440bd4d14b632aef84108f02f47d028463a7076a9eb0333b72fab260a9357f045de63eaaa3c7374ce6a692e081ba	common_voice_sat_29800977.mp3	ᱩᱱᱤᱭᱟᱜ ᱧᱩᱛᱩᱢ ᱫᱚ ᱠᱮᱞᱶᱮᱱ ᱠᱟᱱᱟ᱾	4	0	twenties	male	Western Odisha, India		sat	
9698b39cb85f238f1346eea2dba721e4e8fb440bd4d14b632aef84108f02f47d028463a7076a9eb0333b72fab260a9357f045de63eaaa3c7374ce6a692e081ba	common_voice_sat_29800978.mp3	ᱩᱱᱤᱭᱟᱜ ᱧᱩᱛᱩᱢ ᱫᱚ ᱠᱮᱭᱤᱱᱭᱟ ᱠᱟᱱᱟ᱾	4	0	twenties	male	Western Odisha, India		sat	
9698b39cb85f238f1346eea2dba721e4e8fb440bd4d14b632aef84108f02f47d028463a7076a9eb0333b72fab260a9357f045de63eaaa3c7374ce6a692e081ba	common_voice_sat_29800979.mp3	ᱩᱱᱤᱭᱟᱜ ᱧᱩᱛᱩᱢ ᱫᱚ ᱠᱤᱭᱚᱦᱟᱨᱟ ᱠᱟᱱᱟ᱾	4	0	twenties	male	Western Odisha, India		sat	
9698b39cb85f238f1346eea2dba721e4e8fb440bd4d14b632aef84108f02f47d028463a7076a9eb0333b72fab260a9357f045de63eaaa3c7374ce6a692e081ba	common_voice_sat_29801501.mp3	ᱩᱱᱤᱭᱟᱜ ᱧᱩᱛᱩᱢ ᱫᱚ ᱠᱤᱨᱭᱟᱠ ᱠᱟᱱᱟ᱾	4	0	twenties	male	Western Odisha, India		sat	
9698b39cb85f238f1346eea2dba721e4e8fb440bd4d14b632aef84108f02f47d028463a7076a9eb0333b72fab260a9357f045de63eaaa3c7374ce6a692e081ba	common_voice_sat_29801503.mp3	ᱩᱱᱤᱭᱟᱜ ᱧᱩᱛᱩᱢ ᱫᱚ ᱠᱮᱜᱚᱱ ᱠᱟᱱᱟ᱾	4	0	twenties	male	Western Odisha, India		sat	
9698b39cb85f238f1346eea2dba721e4e8fb440bd4d14b632aef84108f02f47d028463a7076a9eb0333b72fab260a9357f045de63eaaa3c7374ce6a692e081ba	common_voice_sat_29801504.mp3	ᱩᱱᱤᱭᱟᱜ ᱧᱩᱛᱩᱢ ᱫᱚ ᱠᱞᱤᱣᱮᱨ ᱠᱟᱱᱟ᱾	2	0	twenties	male	Western Odisha, India		sat	
9698b39cb85f238f1346eea2dba721e4e8fb440bd4d14b632aef84108f02f47d028463a7076a9eb0333b72fab260a9357f045de63eaaa3c7374ce6a692e081ba	common_voice_sat_29801505.mp3	ᱩᱱᱤᱭᱟᱜ ᱧᱩᱛᱩᱢ ᱫᱚ ᱠᱤᱥᱦᱟᱱ ᱠᱟᱱᱟ᱾	4	0	twenties	male	Western Odisha, India		sat	
9698b39cb85f238f1346eea2dba721e4e8fb440bd4d14b632aef84108f02f47d028463a7076a9eb0333b72fab260a9357f045de63eaaa3c7374ce6a692e081ba	common_voice_sat_29801506.mp3	ᱩᱱᱤᱭᱟᱜ ᱧᱩᱛᱩᱢ ᱫᱚ ᱠᱮᱭᱟᱨᱟᱱ ᱠᱟᱱᱟ᱾	4	0	twenties	male	Western Odisha, India		sat	
9698b39cb85f238f1346eea2dba721e4e8fb440bd4d14b632aef84108f02f47d028463a7076a9eb0333b72fab260a9357f045de63eaaa3c7374ce6a692e081ba	common_voice_sat_29836444.mp3	ᱩᱱᱤᱭᱟᱜ ᱧᱩᱛᱩᱢ ᱫᱚ ᱠᱤᱣᱮᱞᱮᱨ ᱠᱟᱱᱟ᱾	2	0	twenties	male	Western Odisha, India		sat	
9698b39cb85f238f1346eea2dba721e4e8fb440bd4d14b632aef84108f02f47d028463a7076a9eb0333b72fab260a9357f045de63eaaa3c7374ce6a692e081ba	common_voice_sat_29836445.mp3	ᱩᱱᱤᱭᱟᱜ ᱧᱩᱛᱩᱢ ᱫᱚ ᱠᱟᱭᱞᱩᱵ ᱠᱟᱱᱟ᱾	4	0	twenties	male	Western Odisha, India		sat	
9698b39cb85f238f1346eea2dba721e4e8fb440bd4d14b632aef84108f02f47d028463a7076a9eb0333b72fab260a9357f045de63eaaa3c7374ce6a692e081ba	common_voice_sat_29836449.mp3	ᱤᱧᱟᱜ ᱵᱚᱦᱚᱜ ᱨᱮ ᱢᱤᱫᱥᱟᱭ ᱯᱮ ᱜᱚᱴᱟᱝ ᱩᱵ ᱢᱮᱱᱟᱜᱼᱟ᱾	2	0	twenties	male	Western Odisha, India		sat	
9698b39cb85f238f1346eea2dba721e4e8fb440bd4d14b632aef84108f02f47d028463a7076a9eb0333b72fab260a9357f045de63eaaa3c7374ce6a692e081ba	common_voice_sat_29836450.mp3	ᱩᱱᱤᱭᱟᱜ ᱧᱩᱛᱩᱢ ᱫᱚ ᱠᱟᱡᱮᱨᱥᱴᱤ ᱠᱟᱱᱟ᱾	4	2	twenties	male	Western Odisha, India		sat	
9698b39cb85f238f1346eea2dba721e4e8fb440bd4d14b632aef84108f02f47d028463a7076a9eb0333b72fab260a9357f045de63eaaa3c7374ce6a692e081ba	common_voice_sat_29836453.mp3	ᱤᱧᱟᱜ ᱠᱷᱟᱛᱟ ᱨᱮ ᱢᱤᱫᱥᱟᱭ ᱢᱤᱫᱜᱮᱞ ᱤᱨᱟᱹᱞ ᱴᱟᱠᱟ ᱢᱮᱱᱟᱜᱼᱟ᱾	4	0	twenties	male	Western Odisha, India		sat	
9698b39cb85f238f1346eea2dba721e4e8fb440bd4d14b632aef84108f02f47d028463a7076a9eb0333b72fab260a9357f045de63eaaa3c7374ce6a692e081ba	common_voice_sat_29836521.mp3	ᱤᱧ ᱴᱷᱮᱱ ᱢᱤᱫᱥᱟᱭ ᱢᱤᱫᱜᱮᱞ ᱛᱩᱨᱩᱭ ᱴᱟᱠᱟ ᱢᱮᱱᱟᱜᱼᱟ᱾	4	0	twenties	male	Western Odisha, India		sat	
9698b39cb85f238f1346eea2dba721e4e8fb440bd4d14b632aef84108f02f47d028463a7076a9eb0333b72fab260a9357f045de63eaaa3c7374ce6a692e081ba	common_voice_sat_29836525.mp3	ᱩᱱᱤᱭᱟᱜ ᱧᱩᱛᱩᱢ ᱫᱚ ᱠᱤᱞᱤᱱᱜᱮᱥᱣᱚᱨᱴᱷ ᱠᱟᱱᱟ᱾	4	0	twenties	male	Western Odisha, India		sat	
9698b39cb85f238f1346eea2dba721e4e8fb440bd4d14b632aef84108f02f47d028463a7076a9eb0333b72fab260a9357f045de63eaaa3c7374ce6a692e081ba	common_voice_sat_29836527.mp3	ᱩᱱᱤᱭᱟᱜ ᱧᱩᱛᱩᱢ ᱫᱚ ᱠᱷᱟᱵᱟᱴ ᱠᱟᱱᱟ᱾	2	0	twenties	male	Western Odisha, India		sat	
9698b39cb85f238f1346eea2dba721e4e8fb440bd4d14b632aef84108f02f47d028463a7076a9eb0333b72fab260a9357f045de63eaaa3c7374ce6a692e081ba	common_voice_sat_29836531.mp3	ᱩᱱᱤᱭᱟᱜ ᱧᱩᱛᱩᱢ ᱫᱚ ᱠᱤᱞᱤᱣᱮ ᱠᱟᱱᱟ᱾	4	0	twenties	male	Western Odisha, India		sat	
9698b39cb85f238f1346eea2dba721e4e8fb440bd4d14b632aef84108f02f47d028463a7076a9eb0333b72fab260a9357f045de63eaaa3c7374ce6a692e081ba	common_voice_sat_29836534.mp3	ᱤᱧᱟᱜ ᱠᱷᱟᱛᱟ ᱨᱮ ᱢᱤᱫᱥᱟᱭ ᱟᱨᱮ ᱜᱮᱞ ᱤᱨᱟᱹᱞ ᱴᱟᱠᱟ ᱢᱮᱱᱟᱜᱼᱟ᱾	4	0	twenties	male	Western Odisha, India		sat	
9698b39cb85f238f1346eea2dba721e4e8fb440bd4d14b632aef84108f02f47d028463a7076a9eb0333b72fab260a9357f045de63eaaa3c7374ce6a692e081ba	common_voice_sat_29836814.mp3	ᱩᱱᱤᱭᱟᱜ ᱧᱩᱛᱩᱢ ᱫᱚ ᱠᱮᱱᱭᱪᱮ ᱠᱟᱱᱟ᱾	4	0	twenties	male	Western Odisha, India		sat	
9698b39cb85f238f1346eea2dba721e4e8fb440bd4d14b632aef84108f02f47d028463a7076a9eb0333b72fab260a9357f045de63eaaa3c7374ce6a692e081ba	common_voice_sat_29836815.mp3	ᱩᱱᱤᱭᱟᱜ ᱧᱩᱛᱩᱢ ᱫᱚ ᱠᱮᱭᱨᱟᱞᱮ ᱠᱟᱱᱟ᱾	4	0	twenties	male	Western Odisha, India		sat	
9698b39cb85f238f1346eea2dba721e4e8fb440bd4d14b632aef84108f02f47d028463a7076a9eb0333b72fab260a9357f045de63eaaa3c7374ce6a692e081ba	common_voice_sat_29836817.mp3	ᱩᱱᱤᱭᱟᱜ ᱧᱩᱛᱩᱢ ᱫᱚ ᱠᱮᱭᱚᱱᱤ ᱠᱟᱱᱟ᱾	4	0	twenties	male	Western Odisha, India		sat	
9698b39cb85f238f1346eea2dba721e4e8fb440bd4d14b632aef84108f02f47d028463a7076a9eb0333b72fab260a9357f045de63eaaa3c7374ce6a692e081ba	common_voice_sat_29836818.mp3	ᱩᱱᱤᱭᱟᱜ ᱧᱩᱛᱩᱢ ᱫᱚ ᱠᱮᱱᱲᱞᱤᱣᱮ ᱠᱟᱱᱟ᱾	4	0	twenties	male	Western Odisha, India		sat	
9698b39cb85f238f1346eea2dba721e4e8fb440bd4d14b632aef84108f02f47d028463a7076a9eb0333b72fab260a9357f045de63eaaa3c7374ce6a692e081ba	common_voice_sat_29836820.mp3	ᱩᱱᱤᱭᱟᱜ ᱧᱩᱛᱩᱢ ᱫᱚ ᱠᱤᱣᱮᱞᱮᱭᱜᱷ ᱠᱟᱱᱟ᱾	4	0	twenties	male	Western Odisha, India		sat	
9698b39cb85f238f1346eea2dba721e4e8fb440bd4d14b632aef84108f02f47d028463a7076a9eb0333b72fab260a9357f045de63eaaa3c7374ce6a692e081ba	common_voice_sat_29836865.mp3	ᱩᱱᱤᱭᱟᱜ ᱧᱩᱛᱩᱢ ᱫᱚ ᱠᱮᱞᱥᱤᱼᱞᱮᱭᱜᱷ ᱠᱟᱱᱟ᱾	4	0	twenties	male	Western Odisha, India		sat	
9698b39cb85f238f1346eea2dba721e4e8fb440bd4d14b632aef84108f02f47d028463a7076a9eb0333b72fab260a9357f045de63eaaa3c7374ce6a692e081ba	common_voice_sat_29836869.mp3	ᱩᱱᱤᱭᱟᱜ ᱧᱩᱛᱩᱢ ᱫᱚ ᱠᱮᱱᱲᱤᱣᱮᱼᱞᱮ ᱠᱟᱱᱟ᱾	4	0	twenties	male	Western Odisha, India		sat	
